Details,Posting Date,Description,Amount,Type,Balance,Check or Slip #
DEBIT,02/07/2025,"SQ *ABSOLUTE WELLNESS & Dallas TX            02/06",-108.00,DEBIT_CARD,1706.16,,
DEBIT,02/06/2025,"CASH APP*ARAY GUEVARA Oakland CA             02/06",-7.00,DEBIT_CARD,1814.16,,
DEBIT,02/06/2025,"CASH APP*TOMMY LEE Oakland CA                02/06",-7.00,DEBIT_CARD,1821.16,,
DEBIT,02/06/2025,"Zelle payment to ROSS YENERICH JPM99ax7w90s",-12.50,CHASE_TO_PARTNERFI,1828.16,,
DEBIT,02/06/2025,"HIGHLEVEL AGENCY SUB GOHIGHLEVEL.C TX        02/06",-297.00,DEBIT_CARD,1840.66,,
DEBIT,02/05/2025,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:250204 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000011789193 EED:250205   IND ID:RYANCO1976                   IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 0361789193TC",-7.00,MISC_DEBIT,2137.66,,
DEBIT,02/04/2025,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:250204 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:021000021729854 EED:250204   IND ID:KENTONB048                   IND NAME:MARK GUNDRUM                                                                                                 250204PPZP17 TRN: 0351729854TC",-7.00,MISC_DEBIT,2144.66,,
DEBIT,02/04/2025,"Zelle payment to Wayron Rpb Reviewee JPM99ax3urte",-7.00,CHASE_TO_PARTNERFI,2151.66,,
DEBIT,02/04/2025,"CASH APP*OFFICIALTRL Oakland CA              02/04",-7.00,DEBIT_CARD,2158.66,,
DEBIT,02/04/2025,"CASH APP*SANDRA GALLEGO Oakland CA           02/03",-7.00,DEBIT_CARD,2165.66,,
DEBIT,02/04/2025,"INDEXSY RICHMOND BC                          02/03",-81.00,DEBIT_CARD,2172.66,,
DEBIT,02/04/2025,"APPLE CASH SENT MONE 1INFINITELOOP CA        02/03",-10.00,DEBIT_CARD,2253.66,,
CREDIT,02/04/2025,"Zelle payment from ACI ENTERPRISE, LLC WFCT0YHJJ737",1000.00,PARTNERFI_TO_CHASE,2263.66,,
DEBIT,02/03/2025,"RTP/Same Day - Low Value",-7.07,FEE_TRANSACTION,1263.66,,
DEBIT,02/03/2025,"Online Transfer to  CHK ...0068 transaction#: 23550927283 02/03",-350.00,ACCT_XFER,1270.73,,
DEBIT,02/03/2025,"ORIG CO NAME:CHASE CREDIT CRD       ORIG ID:4760039224 DESC DATE:250131 CO ENTRY DESCR:AUTOPAYBUSSEC:PPD    TRACE#:021000020548550 EED:250203   IND ID:                             IND NAME:GUNDRUM MARK D TRN: 0340548550TC",-40.00,ACH_DEBIT,1620.73,,
DEBIT,02/03/2025,"HIGHLEVEL INC. GOHIGHLEVEL.C TX              02/02",-12.00,DEBIT_CARD,1660.73,,
DEBIT,02/03/2025,"Online Transfer to CHK ...0068 transaction#: 23584666424 02/03",-200.00,ACCT_XFER,1672.73,,
DEBIT,02/03/2025,"CASH APP*DEONDRE WHITE Oakland CA            02/01",-7.00,DEBIT_CARD,1872.73,,
DEBIT,01/31/2025,"MONTHLY SERVICE FEE",-15.00,FEE_TRANSACTION,1879.73,,
DEBIT,01/31/2025,"Online Transfer to CHK ...0068 transaction#: 23564356172 01/31",-200.00,ACCT_XFER,1894.73,,
DEBIT,01/31/2025,"BOOST MOBILE 833-502-6678 CO                 01/30",-61.08,DEBIT_CARD,2094.73,,
DEBIT,01/30/2025,"INDEXSY RICHMOND BC                          01/29",-90.00,DEBIT_CARD,2155.81,,
CREDIT,01/30/2025,"Zelle payment from NORMAN VENSOR PNCAA0Plx84n",35.00,PARTNERFI_TO_CHASE,2245.81,,
CREDIT,01/30/2025,"ORIG CO NAME:KuriosBrand LLC        ORIG ID:814357085  DESC DATE:250130 CO ENTRY DESCR:26F27ADC6ESEC:PPD    TRACE#:211370152084282 EED:250130   IND ID:                             IND NAME:MARK GUNDRUM TRN: 0302084282TC",412.92,MISC_CREDIT,2210.81,,
DEBIT,01/27/2025,"TERRY BLACK'S BBQ DALLA DALLAS TX            01/25",-24.71,DEBIT_CARD,1797.89,,
DEBIT,01/27/2025,"HIGHLEVEL INC. GOHIGHLEVEL.C TX              01/24",-100.00,DEBIT_CARD,1822.60,,
DEBIT,01/24/2025,"APPLE.COM/BILL 866-712-7753 CA               01/24",-41.99,DEBIT_CARD,1922.60,,
CREDIT,01/23/2025,"ORIG CO NAME:TRADELINESUPPLY2       ORIG ID:823968354  DESC DATE:       CO ENTRY DESCR:CREDITS   SEC:PPD    TRACE#:043000096629495 EED:250123   IND ID:                             IND NAME:MARK GUNDRUM TRN: 0236629495TC",402.50,ACH_CREDIT,1964.59,,
CREDIT,01/22/2025,"ORIG CO NAME:KuriosBrand LLC        ORIG ID:814357085  DESC DATE:250122 CO ENTRY DESCR:FF1C531F98SEC:PPD    TRACE#:211370154045727 EED:250122   IND ID:                             IND NAME:MARK GUNDRUM TRN: 0224045727TC",181.00,MISC_CREDIT,1562.09,,
DEBIT,01/21/2025,"Online Transfer to CHK ...0068 transaction#: 23459078567 01/21",-800.00,ACCT_XFER,1381.09,,
DEBIT,01/21/2025,"Online Transfer to CHK ...0068 transaction#: 23429433852 01/21",-100.00,ACCT_XFER,2181.09,,
CREDIT,01/21/2025,"Zelle payment from ACI ENTERPRISE, LLC WFCT0YG6XG8R",1000.00,PARTNERFI_TO_CHASE,2281.09,,
DEBIT,01/16/2025,"CASH APP*DES ELLIS Oakland CA                01/16",-7.00,DEBIT_CARD,1281.09,,
DEBIT,01/16/2025,"APPLE.COM/BILL 866-712-7753 CA               01/15",-9.99,DEBIT_CARD,1288.09,,
CREDIT,01/15/2025,"ORIG CO NAME:KuriosBrand LLC        ORIG ID:814357085  DESC DATE:250115 CO ENTRY DESCR:0F3B6A45D6SEC:PPD    TRACE#:211370155663715 EED:250115   IND ID:                             IND NAME:MARK GUNDRUM TRN: 0155663715TC",104.00,MISC_CREDIT,1298.08,,
DEBIT,01/14/2025,"Zelle payment to ROSS YENERICH JPM99auvsf0t",-5.00,CHASE_TO_PARTNERFI,1194.08,,
DEBIT,01/14/2025,"CASH APP*GALLO Oakland CA                    01/13",-7.00,DEBIT_CARD,1199.08,,
DEBIT,01/13/2025,"Zelle payment to William Dallas Reviewee JPM99aus8bhu",-7.00,CHASE_TO_PARTNERFI,1206.08,,
DEBIT,01/10/2025,"ORIG CO NAME:SELF LENDER INC        ORIG ID:473596202  DESC DATE:       CO ENTRY DESCR:PAYMENTS  SEC:WEB    TRACE#:096001012227158 EED:250110   IND ID:111834821                    IND NAME:MARK GUNDRUM TRN: 0102227158TC",-48.00,MISC_DEBIT,1213.08,,
DEBIT,01/08/2025,"Online Transfer to CHK ...0068 transaction#: 23322368428 01/08",-100.00,ACCT_XFER,1261.08,,
DEBIT,01/08/2025,"Same-Day ACH Payroll Payment 11157892891 to ######4224",-707.00,BASIC_PAYROLL,1361.08,,
DEBIT,01/08/2025,"Online Transfer to CHK ...0068 transaction#: 23320984446 01/08",-500.00,ACCT_XFER,2068.08,,
CREDIT,01/08/2025,"ORIG CO NAME:KuriosBrand LLC        ORIG ID:814357085  DESC DATE:250108 CO ENTRY DESCR:259C06816CSEC:PPD    TRACE#:211370159177816 EED:250108   IND ID:                             IND NAME:MARK GUNDRUM TRN: 0089177816TC",150.00,MISC_CREDIT,2568.08,,
CREDIT,01/08/2025,"Online Transfer from CHK ...0068 transaction#: 23321077927",200.00,ACCT_XFER,2418.08,,
CREDIT,01/08/2025,"Online Transfer from CHK ...0068 transaction#: 23321046749",700.00,ACCT_XFER,2218.08,,
DEBIT,01/07/2025,"APPLE.COM/BILL 866-712-7753 CA               01/07",-9.99,DEBIT_CARD,1518.08,,
CREDIT,01/07/2025,"Online Transfer from CHK ...0068 transaction#: 23311232054",500.00,ACCT_XFER,1528.07,,
DEBIT,01/06/2025,"HIGHLEVEL AGENCY SUB GOHIGHLEVEL.C TX        01/06",-297.00,DEBIT_CARD,1028.07,,
CREDIT,01/06/2025,"ORIG CO NAME:KuriosBrand LLC        ORIG ID:814357085  DESC DATE:250106 CO ENTRY DESCR:84D935A18FSEC:PPD    TRACE#:211370156098334 EED:250106   IND ID:                             IND NAME:MARK GUNDRUM TRN: 0066098334TC",303.50,MISC_CREDIT,1325.07,,
DEBIT,01/02/2025,"ORIG CO NAME:CHASE CREDIT CRD       ORIG ID:4760039224 DESC DATE:250101 CO ENTRY DESCR:AUTOPAYBUSSEC:PPD    TRACE#:021000029555455 EED:250102   IND ID:                             IND NAME:GUNDRUM MARK D TRN: 0029555455TC",-40.00,ACH_DEBIT,1021.57,,
DEBIT,12/31/2024,"MONTHLY SERVICE FEE",-15.00,FEE_TRANSACTION,1061.57,,
CHECK,12/31/2024,"CHECK 183319  ",-402.50,CHECK_PAID,1076.57,183319,
DEBIT,12/30/2024,"ORIG CO NAME:Credit Strong          ORIG ID:5122002794 DESC DATE:122824 CO ENTRY DESCR:CSTR PAYMTSEC:WEB    TRACE#:114994038577705 EED:241230   IND ID:1681923                      IND NAME:Mark Gundrum TRN: 3658577705TC",-99.00,MISC_DEBIT,1479.07,,
DEBIT,12/30/2024,"Zelle payment to Oscar Cruz JPM99atsy7ns",-350.00,CHASE_TO_PARTNERFI,1578.07,,
CREDIT,12/30/2024,"ORIG CO NAME:KuriosBrand LLC        ORIG ID:814357085  DESC DATE:241230 CO ENTRY DESCR:78B6778DC9SEC:PPD    TRACE#:211370155391015 EED:241230   IND ID:                             IND NAME:MARK GUNDRUM TRN: 3655391015TC",302.88,MISC_CREDIT,1928.07,,
DEBIT,12/24/2024,"Payment to Chase card ending in 4252 12/24",-500.00,LOAN_PMT,1625.19,,
CREDIT,12/24/2024,"Online Transfer from CHK ...0068 transaction#: 23161838305",200.00,ACCT_XFER,2125.19,,
DEBIT,12/19/2024,"Zelle payment to ROSS YENERICH JPM99at6sz2l",-40.50,CHASE_TO_PARTNERFI,1925.19,,
DEBIT,12/18/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:241217 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000011524937 EED:241218   IND ID:1039031295154                IND NAME:MARK GUNDRUM TRN: 3531524937TC",-7.00,MISC_DEBIT,1965.69,,
CREDIT,12/18/2024,"ORIG CO NAME:KuriosBrand LLC        ORIG ID:814357085  DESC DATE:241218 CO ENTRY DESCR:92A4A4E214SEC:PPD    TRACE#:211370151507963 EED:241218   IND ID:                             IND NAME:MARK GUNDRUM TRN: 3531507963TC",280.77,MISC_CREDIT,1972.69,,
DEBIT,12/17/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241216 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000017554663 EED:241217   IND ID:VIVSAVAGE626                 IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 3527554663TC",-7.00,MISC_DEBIT,1691.92,,
DEBIT,12/17/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241216 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000017529124 EED:241217   IND ID:VIVSAVAGE626                 IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 3527529124TC",-7.00,MISC_DEBIT,1698.92,,
DEBIT,12/17/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241216 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000017529136 EED:241217   IND ID:JAWDROPPERZZ31               IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 3527529136TC",-8.00,MISC_DEBIT,1705.92,,
CREDIT,12/17/2024,"Online Transfer from SAV ...7036 transaction#: 23086431202",200.00,ACCT_XFER,1713.92,,
DEBIT,12/16/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241216 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:021000025653385 EED:241216   IND ID:WYATTWONG95                  IND NAME:MARK GUNDRUM                                                                                                 241216PPZA4W TRN: 3515653385TC",-6.00,MISC_DEBIT,1513.92,,
DEBIT,12/16/2024,"Payment to Chase card ending in 4252 12/16",-200.00,LOAN_PMT,1519.92,,
DEBIT,12/13/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241212 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000011706384 EED:241213   IND ID:HAILEY102611                 IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 3481706384TC",-5.00,MISC_DEBIT,1719.92,,
DEBIT,12/13/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241212 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000011661496 EED:241213   IND ID:ATYEAR2021                   IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 3481661496TC",-5.00,MISC_DEBIT,1724.92,,
DEBIT,12/13/2024,"KOALA.SH KOALA.SH FL                         12/12",-17.50,DEBIT_CARD,1729.92,,
DEBIT,12/12/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241211 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000012843924 EED:241212   IND ID:DYLANSINGLETON4              IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 3472843924TC",-5.00,MISC_DEBIT,1747.42,,
DEBIT,12/12/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241211 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000012843943 EED:241212   IND ID:ATYEAR2021                   IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 3472843943TC",-7.00,MISC_DEBIT,1752.42,,
DEBIT,12/11/2024,"AIRBNB * HM8S25CPS8 AIRBNB.COM CA            12/11",-235.33,DEBIT_CARD,1759.42,,
DEBIT,12/11/2024,"ZIPCHAT AI  STARTER WWW.ZIPCHAT.A DE         12/10",-49.00,DEBIT_CARD,1994.75,,
DEBIT,12/10/2024,"Zelle payment to Rpb Reviewee JPM99aspeyfy",-7.00,CHASE_TO_PARTNERFI,2043.75,,
DEBIT,12/10/2024,"Payment to Chase card ending in 4252 12/10",-200.00,LOAN_PMT,2050.75,,
DEBIT,12/10/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241209 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000017361678 EED:241210   IND ID:ATYEAR2021                   IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 3457361678TC",-7.00,MISC_DEBIT,2250.75,,
DEBIT,12/10/2024,"KURIOSBRAND KURIOSBRAND.C WI                 12/09",-127.00,DEBIT_CARD,2257.75,,
DEBIT,12/10/2024,"ZIPCHAT AI  STARTER WWW.ZIPCHAT.A DE         12/09",-49.00,DEBIT_CARD,2384.75,,
CREDIT,12/10/2024,"Online Transfer from CHK ...0068 transaction#: 23005248546",1200.00,ACCT_XFER,2433.75,,
DEBIT,12/09/2024,"Zelle payment to Damianye 2 JPM99asn2kg4",-7.00,CHASE_TO_PARTNERFI,1233.75,,
DEBIT,12/09/2024,"MIDJOURNEY INC. HTTPSWWW.MIDJ CA             12/07",-10.50,DEBIT_CARD,1240.75,,
DEBIT,12/09/2024,"10WEB.IO 10WEB.IO DE                         12/06",-136.00,DEBIT_CARD,1251.25,,
DEBIT,12/06/2024,"Zelle payment to Wells Fargo Biz Account JPM99ash4q7p",-1000.00,CHASE_TO_PARTNERFI,1387.25,,
DEBIT,12/06/2024,"ORIG CO NAME:WELLS FARGO IFI        ORIG ID:INTFIDTVOS DESC DATE:120524 CO ENTRY DESCR:ACCTVERIFYSEC:WEB    TRACE#:091000016108568 EED:241206   IND ID:TD0QHMKJ9P                   IND NAME:MARK GUNDRUM TRN: 3416108568TC",-0.70,ACH_DEBIT,2387.25,,
DEBIT,12/06/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241205 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000011438751 EED:241206   IND ID:TOYCOLLECTOR214              IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 3411438751TC",-6.00,MISC_DEBIT,2387.95,,
DEBIT,12/06/2024,"HIGHLEVEL AGENCY SUB GOHIGHLEVEL.C TX        12/06",-195.96,DEBIT_CARD,2393.95,,
DEBIT,12/06/2024,"HIGHLEVEL INC. GOHIGHLEVEL.C TX              12/05",-100.00,DEBIT_CARD,2589.91,,
CREDIT,12/06/2024,"ORIG CO NAME:WELLS FARGO IFI        ORIG ID:INTFIDTVOS DESC DATE:120524 CO ENTRY DESCR:ACCTVERIFYSEC:PPD    TRACE#:091000016108527 EED:241206   IND ID:                             IND NAME:MARK GUNDRUM TRN: 3416108527TC",0.24,ACH_CREDIT,2689.91,,
CREDIT,12/06/2024,"ORIG CO NAME:WELLS FARGO IFI        ORIG ID:INTFIDTVOS DESC DATE:120524 CO ENTRY DESCR:ACCTVERIFYSEC:PPD    TRACE#:091000016108528 EED:241206   IND ID:                             IND NAME:MARK GUNDRUM TRN: 3416108528TC",0.46,ACH_CREDIT,2689.67,,
DEBIT,12/05/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241204 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000016687814 EED:241205   IND ID:TOYCOLLECTOR214              IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 3406687814TC",-7.00,MISC_DEBIT,2689.21,,
DEBIT,12/05/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241204 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000016694525 EED:241205   IND ID:TOYCOLLECTOR214              IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 3406694525TC",-10.00,MISC_DEBIT,2696.21,,
DEBIT,12/05/2024,"ORIG CO NAME:PAYPAL                 ORIG ID:PAYPALSI77 DESC DATE:241204 CO ENTRY DESCR:INST XFER SEC:WEB    TRACE#:091000016694245 EED:241205   IND ID:KUTTYMANDY7                  IND NAME:MARK GUNDRUM                                                                                                 INSTANT TRANSFER TRN: 3406694245TC",-11.00,MISC_DEBIT,2706.21,,
CREDIT,12/05/2024,"ORIG CO NAME:KuriosBrand LLC        ORIG ID:814357085  DESC DATE:241205 CO ENTRY DESCR:F85BFAFAB1SEC:PPD    TRACE#:211370156689270 EED:241205   IND ID:                             IND NAME:MARK GUNDRUM TRN: 3406689270TC",270.71,MISC_CREDIT,2717.21,,
CREDIT,12/05/2024,"Online Transfer from CHK ...0068 transaction#: 22949349537",1000.00,ACCT_XFER,2446.50,,
DEBIT,12/04/2024,"OPENAI *CHATGPT SUBS HTTPSOPENAI.C CA        12/03",-20.00,DEBIT_CARD,1446.50,,
DEBIT,12/03/2024,"Payment to Chase card ending in 0678 12/03",-500.00,LOAN_PMT,1466.50,,
DEBIT,12/03/2024,"Zelle payment to Big Daddy Tc Reviewee JPM99as9lo9d",-7.00,CHASE_TO_PARTNERFI,1966.50,,
CREDIT,12/03/2024,"ORIG CO NAME:KuriosBrand LLC        ORIG ID:814357085  DESC DATE:241203 CO ENTRY DESCR:74E2C372EBSEC:PPD    TRACE#:211370150302228 EED:241203   IND ID:                             IND NAME:MARK GUNDRUM TRN: 3380302228TC",321.00,MISC_CREDIT,1973.50,,
DEBIT,12/02/2024,"Zelle payment to Big Daddy Tc Reviewee JPM99as2o7p7",-7.00,CHASE_TO_PARTNERFI,1652.50,,
DEBIT,11/29/2024,"MONTHLY SERVICE FEE",-15.00,FEE_TRANSACTION,1659.50,,
DEBIT,11/27/2024,"Payment to Chase card ending in 0678 11/27",-500.00,LOAN_PMT,1674.50,,
DEBIT,11/27/2024,"Fiverr 855-5859699 NY                        11/26",-34.65,DEBIT_CARD,2174.50,,
DEBIT,11/26/2024,"CASH APP*KYLE BRODNAX 800-9691940 CA         11/25",-7.00,DEBIT_CARD,2209.15,,
DEBIT,11/26/2024,"CASH APP*GALLO 800-9691940 CA                11/25",-7.00,DEBIT_CARD,2216.15,,
DEBIT,11/26/2024,"CASH APP*JEKAMIAN ROYA 800-9691940 CA        11/25",-7.00,DEBIT_CARD,2223.15,,
DEBIT,11/26/2024,"CASH APP*JOSE BELTRAN 800-9691940 CA         11/25",-7.00,DEBIT_CARD,2230.15,,
CREDIT,11/26/2024,"Online Transfer from CHK ...0068 transaction#: 22847564082",600.00,ACCT_XFER,2237.15,,
DEBIT,11/22/2024,"ELEVENLABS* C25187B9 ELEVENLABS.IO NY        11/21",-5.00,DEBIT_CARD,1637.15,,
DEBIT,11/22/2024,"CANVA* I04342-729998 HTTPSCANVA.CO DE        11/21",-12.99,DEBIT_CARD,1642.15,,
CREDIT,11/21/2024,"ORIG CO NAME:KuriosBrand LLC        ORIG ID:814357085  DESC DATE:241121 CO ENTRY DESCR:8D54D3C0B4SEC:PPD    TRACE#:211370151746765 EED:241121   IND ID:                             IND NAME:MARK GUNDRUM TRN: 3261746765TC",246.00,MISC_CREDIT,1655.14,,
DEBIT,11/18/2024,"Payment to Chase card ending in 0678 11/18",-500.00,LOAN_PMT,1409.14,,
DEBIT,11/18/2024,"AIRBNB * HM8S25CPS8 AIRBNB.COM CA            11/16",-1296.51,DEBIT_CARD,1909.14,,
DEBIT,11/15/2024,"Online Transfer to CHK ...0068 transaction#: 22734771658 11/15",-400.00,ACCT_XFER,3205.65,,
DEBIT,11/15/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:241114 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000014235385 EED:241115   IND ID:1038246618401                IND NAME:MARK GUNDRUM TRN: 3204235385TC",-15.00,MISC_DEBIT,3605.65,,
CREDIT,11/15/2024,"Online Transfer from CHK ...0068 transaction#: 22734786533",1000.00,ACCT_XFER,3620.65,,
DEBIT,11/14/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:241113 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000011703570 EED:241114   IND ID:1038226437984                IND NAME:MARK GUNDRUM TRN: 3191703570TC",-5.90,MISC_DEBIT,2620.65,,
DEBIT,11/14/2024,"HELP.USEMOTION.COM HELP.USEMOTIO CA          11/14",-228.00,DEBIT_CARD,2626.55,,
CREDIT,11/14/2024,"ORIG CO NAME:KuriosBrand LLC        ORIG ID:814357085  DESC DATE:241114 CO ENTRY DESCR:5757A8DE68SEC:PPD    TRACE#:211370158910202 EED:241114   IND ID:                             IND NAME:MARK GUNDRUM TRN: 3198910202TC",117.00,MISC_CREDIT,2854.55,,
DEBIT,11/13/2024,"Payment to Chase card ending in 4252 11/13",-300.00,LOAN_PMT,2737.55,,
DEBIT,11/12/2024,"Zelle payment to ROSS YENERICH JPM99ar13nu5",-55.00,CHASE_TO_PARTNERFI,3037.55,,
DEBIT,11/12/2024,"HIGHLEVEL AGENCY SUB GOHIGHLEVEL.C TX        11/11",-152.74,DEBIT_CARD,3092.55,,
DEBIT,11/12/2024,"ZIPCHAT AI  STARTER WWW.ZIPCHAT.A DE         11/10",-49.00,DEBIT_CARD,3245.29,,
DEBIT,11/12/2024,"ZIPCHAT AI  STARTER WWW.ZIPCHAT.A DE         11/09",-49.00,DEBIT_CARD,3294.29,,
DEBIT,11/12/2024,"KURIOSBRAND KURIOSBRAND.C WI                 11/09",-127.00,DEBIT_CARD,3343.29,,
DEBIT,11/12/2024,"HIGHLEVEL INC. GOHIGHLEVEL.C TX              11/09",-97.00,DEBIT_CARD,3470.29,,
CREDIT,11/12/2024,"Online Transfer from CHK ...0068 transaction#: 22694573777",350.00,ACCT_XFER,3567.29,,
DEBIT,11/08/2024,"Online Transfer to CHK ...0068 transaction#: 22657919647 11/08",-1000.00,ACCT_XFER,3217.29,,
DEBIT,11/08/2024,"Online Transfer to SAV ...7036 transaction#: 22657895554 11/08",-3200.00,ACCT_XFER,4217.29,,
DEBIT,11/08/2024,"MIDJOURNEY INC. HTTPSWWW.MIDJ CA             11/07",-10.50,DEBIT_CARD,7417.29,,
DEBIT,11/08/2024,"NAME-CHEAP.COM* YJX8 WWW.NAMECHEAP AZ        11/07",-22.92,DEBIT_CARD,7427.79,,
DEBIT,11/08/2024,"BOOST MOBILE 833-502-6678 CO                 11/07",-65.06,DEBIT_CARD,7450.71,,
CREDIT,11/08/2024,"Zelle payment from WILLARD CONSTRUCTION GROUP LLC BACjp0657trm",4500.00,PARTNERFI_TO_CHASE,7515.77,,
DEBIT,11/06/2024,"HIGHLEVEL AGENCY SUB GOHIGHLEVEL.C TX        11/06",-287.00,DEBIT_CARD,3015.77,,
DEBIT,11/05/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:241104 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000015102592 EED:241105   IND ID:1038026110391                IND NAME:MARK GUNDRUM TRN: 3105102592TC",-1250.00,MISC_DEBIT,3302.77,,
DEBIT,11/05/2024,"SP 537D4B-C4 157-56496237 NM                 11/04",-8.32,DEBIT_CARD,4552.77,,
DEBIT,11/05/2024,"KURIOSBRAND KURIOSBRAND.C WI                 11/04",-14.99,DEBIT_CARD,4561.09,,
DEBIT,11/05/2024,"HIGHLEVEL INC. GOHIGHLEVEL.C TX              11/04",-10.00,DEBIT_CARD,4576.08,,
DEBIT,11/05/2024,"KURIOSBRAND HTTPSWWW.KURI WI                 11/04",-14.99,DEBIT_CARD,4586.08,,
DEBIT,11/05/2024,"HIGHLEVEL INC. GOHIGHLEVEL.C TX              11/04",-10.00,DEBIT_CARD,4601.07,,
DEBIT,11/04/2024,"ORIG CO NAME:CHASE CREDIT CRD       ORIG ID:4760039224 DESC DATE:241101 CO ENTRY DESCR:AUTOPAYBUSSEC:PPD    TRACE#:021000023267650 EED:241104   IND ID:                             IND NAME:GUNDRUM MARK D TRN: 3093267650TC",-40.00,ACH_DEBIT,4611.07,,
DEBIT,11/04/2024,"OPENAI *CHATGPT SUBS HTTPSOPENAI.C CA        11/03",-20.00,DEBIT_CARD,4651.07,,
DEBIT,11/04/2024,"CASH APP*VAGUEZ DAMIANY Oakland CA           11/03",-6.00,DEBIT_CARD,4671.07,,
